Case ID,Activity,Complete Timestamp,amount,article,dismissal,expense,lastSent,matricola,notificationType,org:resource,paymentAmount,points,totalPaymentAmount,vehicleClass,Label
S95270,Notify Result Appeal to Offender,2005-05-24,,,,,,,,,,,,,0
S95307,Create Fine,2004-07-18,33.6,7.0,NIL,,,,,10.0,,0.0,0.0,A,1
S95307,Send Fine,2004-11-23,,,,11.6,,,,,,,,,1
S95307,Insert Fine Notification,2004-12-17,,,,,P,,P,,,,,,1
S95307,Add penalty,2005-02-15,68.77,,,,,,,,,,,,1
S95307,Insert Date Appeal to Prefecture,2005-04-12,,,,,,,,,,,,,1
S95307,Send Appeal to Prefecture,2005-05-25,,,NIL,,,,,,,,,,1
S95307,Receive Result Appeal from Prefecture,2005-06-28,,,,,,,,,,,,,1
S95307,Notify Result Appeal to Offender,2005-07-28,,,,,,,,,,,,,1
S95543,Create Fine,2004-07-17,33.6,7.0,NIL,,,,,57.0,,0.0,0.0,A,0
S95543,Send Fine,2004-11-23,,,,16.6,,,,,,,,,0
S95543,Insert Fine Notification,2004-12-03,,,,,P,,P,,,,,,0
S95543,Insert Date Appeal to Prefecture,2005-01-03,,,,,,,,,,,,,0
S95543,Send Appeal to Prefecture,2005-01-21,,,NIL,,,,,,,,,,0
S95543,Add penalty,2005-02-01,68.77,,,,,,,,,,,,0
S95543,Receive Result Appeal from Prefecture,2005-02-19,,,,,,,,,,,,,0
S95543,Notify Result Appeal to Offender,2005-04-22,,,,,,,,,,,,,0
S95740,Create Fine,2004-08-14,68.25,158.0,NIL,,,,,56.0,,0.0,0.0,A,0
S95740,Send Fine,2004-12-23,,,,16.0,,,,,,,,,0
S95740,Insert Fine Notification,2004-12-31,,,,,P,,P,,,,,,0
S95740,Add penalty,2005-03-01,137.55,,,,,,,,,,,,0
S95740,Insert Date Appeal to Prefecture,2005-03-29,,,,,,,,,,,,,0
S95740,Send Appeal to Prefecture,2005-07-20,,,NIL,,,,,,,,,,0
S95740,Receive Result Appeal from Prefecture,2005-10-28,,,,,,,,,,,,,0
S95740,Notify Result Appeal to Offender,2006-02-09,,,,,,,,,,,,,0
S96010,Create Fine,2004-07-24,33.6,7.0,NIL,,,,,820.0,,0.0,0.0,A,0
S96010,Send Fine,2004-12-23,,,,16.6,,,,,,,,,0
S96010,Insert Fine Notification,2005-01-10,,,,,P,,P,,,,,,0
S96010,Insert Date Appeal to Prefecture,2005-01-13,,,,,,,,,,,,,0
S96010,Send Appeal to Prefecture,2005-01-21,,,NIL,,,,,,,,,,0
S96010,Receive Result Appeal from Prefecture,2005-02-15,,,,,,,,,,,,,0
S96010,Add penalty,2005-03-11,68.77,,,,,,,,,,,,0
S96010,Notify Result Appeal to Offender,2005-04-01,,,,,,,,,,,,,0
S96230,Create Fine,2004-07-31,68.25,158.0,NIL,,,,,53.0,,0.0,0.0,A,0
S96230,Send Fine,2004-12-17,,,,16.0,,,,,,,,,0
S96230,Insert Fine Notification,2005-01-03,,,,,P,,P,,,,,,0
S96230,Insert Date Appeal to Prefecture,2005-01-18,,,,,,,,,,,,,0
S96230,Send Appeal to Prefecture,2005-02-21,,,NIL,,,,,,,,,,0
S96230,Add penalty,2005-03-04,137.55,,,,,,,,,,,,0
S96230,Receive Result Appeal from Prefecture,2005-04-08,,,,,,,,,,,,,0
S96230,Notify Result Appeal to Offender,2005-05-06,,,,,,,,,,,,,0
S98111,Create Fine,2004-09-04,33.6,7.0,NIL,,,,,28.0,,0.0,0.0,A,0
S98111,Send Fine,2004-12-24,,,,16.0,,,,,,,,,0
S98111,Insert Fine Notification,2005-01-12,,,,,P,,P,,,,,,0
S98111,Insert Date Appeal to Prefecture,2005-02-01,,,,,,,,,,,,,0
S98111,Send Appeal to Prefecture,2005-03-10,,,NIL,,,,,,,,,,0
S98111,Add penalty,2005-03-13,68.77,,,,,,,,,,,,0
S98111,Receive Result Appeal from Prefecture,2005-06-21,,,,,,,,,,,,,0
S98111,Notify Result Appeal to Offender,2005-07-11,,,,,,,,,,,,,0
S98623,Create Fine,2004-08-13,68.25,158.0,NIL,,,,,42.0,,0.0,0.0,A,0
S98623,Send Fine,2004-12-23,,,,16.0,,,,,,,,,0
S98623,Insert Fine Notification,2005-01-07,,,,,P,,P,,,,,,0
S98623,Add penalty,2005-03-08,137.55,,,,,,,,,,,,0
S98623,Insert Date Appeal to Prefecture,2005-03-29,,,,,,,,,,,,,0
S98623,Send Appeal to Prefecture,2005-07-20,,,NIL,,,,,,,,,,0
S98623,Receive Result Appeal from Prefecture,2005-10-28,,,,,,,,,,,,,0
S98623,Notify Result Appeal to Offender,2006-02-11,,,,,,,,,,,,,0
S98679,Create Fine,2004-08-28,33.6,7.0,NIL,,,,,50.0,,0.0,0.0,A,0
S98679,Send Fine,2004-12-24,,,,16.0,,,,,,,,,0
S98679,Insert Fine Notification,2005-01-10,,,,,P,,P,,,,,,0
S98679,Insert Date Appeal to Prefecture,2005-01-18,,,,,,,,,,,,,0
S98679,Send Appeal to Prefecture,2005-02-21,,,NIL,,,,,,,,,,0
S98679,Add penalty,2005-03-11,68.77,,,,,,,,,,,,0
S98679,Receive Result Appeal from Prefecture,2005-04-08,,,,,,,,,,,,,0
S98679,Notify Result Appeal to Offender,2005-05-10,,,,,,,,,,,,,0
S98758,Create Fine,2004-08-08,33.6,7.0,NIL,,,,,55.0,,0.0,0.0,A,1
S98758,Send Fine,2004-12-17,,,,16.0,,,,,,,,,1
S98758,Insert Fine Notification,2004-12-28,,,,,P,,P,,,,,,1
S98758,Insert Date Appeal to Prefecture,2005-01-12,,,,,,,,,,,,,1
S98758,Send Appeal to Prefecture,2005-02-21,,,NIL,,,,,,,,,,1
S98758,Add penalty,2005-02-26,68.77,,,,,,,,,,,,1
S98758,Receive Result Appeal from Prefecture,2005-04-08,,,,,,,,,,,,,1
S98758,Notify Result Appeal to Offender,2005-05-06,,,,,,,,,,,,,1
S98764,Create Fine,2004-08-13,68.25,158.0,NIL,,,,,55.0,,0.0,0.0,A,0
S98764,Send Fine,2004-12-23,,,,16.0,,,,,,,,,0
S98764,Insert Fine Notification,2004-12-31,,,,,P,,P,,,,,,0
S98764,Add penalty,2005-03-01,137.55,,,,,,,,,,,,0
S98764,Insert Date Appeal to Prefecture,2005-03-29,,,,,,,,,,,,,0
S98764,Send Appeal to Prefecture,2005-07-20,,,NIL,,,,,,,,,,0
S98764,Receive Result Appeal from Prefecture,2005-10-28,,,,,,,,,,,,,0
S98764,Notify Result Appeal to Offender,2006-02-09,,,,,,,,,,,,,0
S99130,Create Fine,2004-10-20,68.25,158.0,NIL,,,,,50.0,,0.0,0.0,A,0
S99130,Send Fine,2005-03-10,,,,16.0,,,,,,,,,0
S99130,Insert Fine Notification,2005-03-17,,,,,P,,P,,,,,,0
S99130,Insert Date Appeal to Prefecture,2005-03-30,,,,,,,,,,,,,0
S99130,Send Appeal to Prefecture,2005-04-22,,,NIL,,,,,,,,,,0
S99130,Add penalty,2005-05-16,137.55,,,,,,,,,,,,0
S99130,Receive Result Appeal from Prefecture,2005-07-18,,,,,,,,,,,,,0
S99130,Notify Result Appeal to Offender,2005-09-12,,,,,,,,,,,,,0
S99168,Create Fine,2005-01-18,71.0,7.0,NIL,,,,,30.0,,0.0,0.0,A,0
S99168,Send Fine,2005-06-10,,,,16.0,,,,,,,,,0
S99168,Insert Fine Notification,2005-06-23,,,,,P,,P,,,,,,0
S99168,Insert Date Appeal to Prefecture,2005-07-01,,,,,,,,,,,,,0
S99168,Send Appeal to Prefecture,2005-08-03,,,NIL,,,,,,,,,,0
S99168,Add penalty,2005-08-22,143.0,,,,,,,,,,,,0
S99168,Receive Result Appeal from Prefecture,2005-09-26,,,,,,,,,,,,,0
S99168,Notify Result Appeal to Offender,2005-10-22,,,,,,,,,,,,,0
S99180,Create Fine,2005-07-23,35.0,157.0,NIL,,,,,30.0,,0.0,0.0,A,0
S99180,Send Fine,2005-12-03,,,,16.0,,,,,,,,,0
S99180,Insert Fine Notification,2005-12-20,,,,,P,,P,,,,,,0
S99180,Insert Date Appeal to Prefecture,2005-12-28,,,,,,,,,,,,,0
S99180,Send Appeal to Prefecture,2006-01-03,,,#,,,,,,,,,,0
S99180,Receive Result Appeal from Prefecture,2006-02-17,,,,,,,,,,,,,0
S99180,Add penalty,2006-02-18,71.5,,,,,,,,,,,,0
S99180,Notify Result Appeal to Offender,2006-03-29,,,,,,,,,,,,,0
S99286,Create Fine,2004-10-31,68.25,158.0,NIL,,,,,42.0,,0.0,0.0,A,0
S99286,Send Fine,2005-03-22,,,,16.0,,,,,,,,,0
S99286,Insert Fine Notification,2005-04-09,,,,,P,,P,,,,,,0
S99286,Add penalty,2005-06-08,137.55,,,,,,,,,,,,0
S99286,Insert Date Appeal to Prefecture,2005-06-10,,,,,,,,,,,,,0
S99286,Send Appeal to Prefecture,2005-07-27,,,NIL,,,,,,,,,,0
S99286,Receive Result Appeal from Prefecture,2005-10-03,,,,,,,,,,,,,0
S99286,Notify Result Appeal to Offender,2005-12-20,,,,,,,,,,,,,0
V10054,Create Fine,2002-09-13,131.0,142.0,NIL,,,,,821.0,,0.0,0.0,A,0
V10054,Send Fine,2002-10-25,,,,0.0,,,,,,,,,0
V10054,Insert Fine Notification,2002-10-31,,,,,N,,P,,,,,,0
V10054,Appeal to Judge,2002-11-01,,,NIL,,,0.0,,0.0,,,,,0
V10054,Insert Date Appeal to Prefecture,2002-11-11,,,,,,,,,,,,,0
V10054,Send Appeal to Prefecture,2002-12-02,,,NIL,,,,,,,,,,0
V10054,Add penalty,2002-12-30,262.0,,,,,,,,,,,,0
V10054,Receive Result Appeal from Prefecture,2003-01-30,,,,,,,,,,,,,0
V10067,Create Fine,2002-09-13,327.0,142.0,NIL,,,,,821.0,,0.0,0.0,A,0
V10067,Send Fine,2002-10-25,,,,13.0,,,,,,,,,0
V10067,Insert Fine Notification,2002-11-02,,,,,N,,P,,,,,,0
V10067,Insert Date Appeal to Prefecture,2002-11-29,,,,,,,,,,,,,0
V10067,Send Appeal to Prefecture,2002-12-13,,,NIL,,,,,,,,,,0
V10067,Add penalty,2003-01-01,655.5,,,,,,,,,,,,0
V10067,Receive Result Appeal from Prefecture,2003-03-06,,,,,,,,,,,,,0
V10067,Notify Result Appeal to Offender,2003-04-28,,,,,,,,,,,,,0
V10103,Create Fine,2002-09-16,131.0,142.0,NIL,,,,,821.0,,0.0,0.0,A,0
V10103,Send Fine,2002-10-25,,,,16.0,,,,,,,,,0
V10103,Insert Fine Notification,2002-11-02,,,,,N,,P,,,,,,0
V10103,Add penalty,2003-01-01,262.0,,,,,,,,,,,,0
V10103,Insert Date Appeal to Prefecture,2003-01-03,,,,,,,,,,,,,0
V10103,Send Appeal to Prefecture,2003-01-31,,,NIL,,,,,,,,,,0
V10103,Receive Result Appeal from Prefecture,2003-04-22,,,,,,,,,,,,,0
V10103,Notify Result Appeal to Offender,2003-06-13,,,,,,,,,,,,,0
V10120,Create Fine,2002-09-17,131.0,142.0,NIL,,,,,839.0,,0.0,0.0,A,1
V10120,Send Fine,2002-10-25,,,,13.0,,,,,,,,,1
V10120,Insert Fine Notification,2002-11-06,,,,,N,,P,,,,,,1
V10120,Insert Date Appeal to Prefecture,2002-11-18,,,,,,,,,,,,,1
V10120,Send Appeal to Prefecture,2002-12-02,,,NIL,,,,,,,,,,1
V10120,Add penalty,2003-01-05,262.0,,,,,,,,,,,,1
V10120,Receive Result Appeal from Prefecture,2003-01-30,,,,,,,,,,,,,1
V10120,Notify Result Appeal to Offender,2003-03-20,,,,,,,,,,,,,1
V10193,Create Fine,2002-09-23,131.0,142.0,NIL,,,,,839.0,,0.0,0.0,A,0
V10193,Send Fine,2002-11-23,,,,16.0,,,,,,,,,0
V10193,Insert Fine Notification,2002-12-03,,,,,N,,P,,,,,,0
V10193,Insert Date Appeal to Prefecture,2002-12-06,,,,,,,,,,,,,0
V10193,Send Appeal to Prefecture,2003-01-03,,,NIL,,,,,,,,,,0
V10193,Add penalty,2003-02-01,262.0,,,,,,,,,,,,0
V10193,Receive Result Appeal from Prefecture,2003-02-28,,,,,,,,,,,,,0
V10193,Notify Result Appeal to Offender,2003-06-10,,,,,,,,,,,,,0
V10241,Create Fine,2002-09-18,131.0,142.0,NIL,,,,,25.0,,0.0,0.0,A,1
V10241,Send Fine,2002-10-25,,,,13.0,,,,,,,,,1
V10241,Insert Fine Notification,2002-11-06,,,,,N,,P,,,,,,1
V10241,Insert Date Appeal to Prefecture,2002-11-18,,,,,,,,,,,,,1
V10241,Send Appeal to Prefecture,2002-12-11,,,NIL,,,,,,,,,,1
V10241,Add penalty,2003-01-05,262.0,,,,,,,,,,,,1
V10241,Receive Result Appeal from Prefecture,2003-02-20,,,,,,,,,,,,,1
V10241,Notify Result Appeal to Offender,2003-03-20,,,,,,,,,,,,,1
V10450,Create Fine,2002-09-28,131.0,142.0,NIL,,,,,839.0,,0.0,0.0,A,0
V10450,Send Fine,2003-01-15,,,,16.0,,,,,,,,,0
V10450,Insert Fine Notification,2003-01-23,,,,,N,,P,,,,,,0
V10450,Insert Date Appeal to Prefecture,2003-03-19,,,,,,,,,,,,,0
V10450,Add penalty,2003-03-24,262.0,,,,,,,,,,,,0
V10450,Send Appeal to Prefecture,2003-04-15,,,NIL,,,,,,,,,,0
V10450,Receive Result Appeal from Prefecture,2003-07-01,,,,,,,,,,,,,0
V10450,Notify Result Appeal to Offender,2003-09-05,,,,,,,,,,,,,0
V10556,Create Fine,2002-10-03,131.0,142.0,NIL,,,,,11.0,,0.0,0.0,A,1
V10556,Send Fine,2003-01-15,,,,16.0,,,,,,,,,1
V10556,Insert Fine Notification,2003-01-25,,,,,N,,P,,,,,,1
V10556,Add penalty,2003-03-26,262.0,,,,,,,,,,,,1
V10556,Insert Date Appeal to Prefecture,2003-09-01,,,,,,,,,,,,,1
V10556,Send Appeal to Prefecture,2003-09-19,,,NIL,,,,,,,,,,1
V10556,Receive Result Appeal from Prefecture,2003-10-06,,,,,,,,,,,,,1
V10556,Notify Result Appeal to Offender,2003-11-22,,,,,,,,,,,,,1
V10968,Create Fine,2003-02-26,137.55,142.0,NIL,,,,,35.0,,0.0,0.0,A,0
V10968,Send Fine,2003-09-16,,,,0.0,,,,,,,,,0
V10968,Insert Fine Notification,2003-09-25,,,,,N,,P,,,,,,0
V10968,Add penalty,2003-11-24,275.1,,,,,,,,,,,,0
V10968,Insert Date Appeal to Prefecture,2003-11-24,,,,,,,,,,,,,0
V10968,Send Appeal to Prefecture,2003-12-03,,,NIL,,,,,,,,,,0
V10968,Receive Result Appeal from Prefecture,2004-04-02,,,,,,,,,,,,,0
V10968,Appeal to Judge,2004-04-03,,,NIL,,,0.0,,0.0,,,,,0
V11127,Create Fine,2003-03-19,137.55,142.0,NIL,,,,,22.0,,0.0,0.0,A,1
V11127,Send Fine,2003-05-20,,,,16.0,,,,,,,,,1
V11127,Insert Fine Notification,2003-05-28,,,,,N,,P,,,,,,1
V11127,Add penalty,2003-07-27,275.1,,,,,,,,,,,,1
V11127,Insert Date Appeal to Prefecture,2003-08-14,,,,,,,,,,,,,1
V11127,Send Appeal to Prefecture,2003-09-02,,,NIL,,,,,,,,,,1
V11127,Receive Result Appeal from Prefecture,2003-09-30,,,,,,,,,,,,,1
V11127,Notify Result Appeal to Offender,2003-11-04,,,,,,,,,,,,,1
V11249,Create Fine,2003-03-26,137.55,142.0,NIL,,,,,22.0,,0.0,0.0,A,0
V11249,Send Fine,2003-05-20,,,,16.0,,,,,,,,,0
V11249,Insert Fine Notification,2003-05-31,,,,,N,,P,,,,,,0
V11249,Insert Date Appeal to Prefecture,2003-07-24,,,,,,,,,,,,,0
V11249,Add penalty,2003-07-30,275.1,,,,,,,,,,,,0
V11249,Send Appeal to Prefecture,2003-08-05,,,NIL,,,,,,,,,,0
V11249,Receive Result Appeal from Prefecture,2003-09-30,,,,,,,,,,,,,0
V11249,Notify Result Appeal to Offender,2003-11-08,,,,,,,,,,,,,0
V11578,Create Fine,2003-04-22,137.55,142.0,NIL,,,,,28.0,,0.0,0.0,A,0
V11578,Send Fine,2003-09-16,,,,16.0,,,,,,,,,0
V11578,Insert Fine Notification,2003-09-26,,,,,N,,P,,,,,,0
V11578,Add penalty,2003-11-25,275.1,,,,,,,,,,,,0
V11578,Insert Date Appeal to Prefecture,2003-12-15,,,,,,,,,,,,,0
V11578,Send Appeal to Prefecture,2004-01-09,,,NIL,,,,,,,,,,0
V11578,Receive Result Appeal from Prefecture,2004-03-26,,,,,,,,,,,,,0
V11578,Notify Result Appeal to Offender,2004-04-16,,,,,,,,,,,,,0
V11582,Create Fine,2003-04-22,137.55,142.0,NIL,,,,,28.0,,0.0,0.0,A,1
V11582,Send Fine,2003-09-16,,,,16.0,,,,,,,,,1
V11582,Insert Fine Notification,2003-09-26,,,,,N,,P,,,,,,1
V11582,Insert Date Appeal to Prefecture,2003-10-14,,,,,,,,,,,,,1
V11582,Send Appeal to Prefecture,2003-11-05,,,NIL,,,,,,,,,,1
V11582,Add penalty,2003-11-25,275.1,,,,,,,,,,,,1
V11582,Receive Result Appeal from Prefecture,2003-11-25,,,,,,,,,,,,,1
V11582,Notify Result Appeal to Offender,2004-01-14,,,,,,,,,,,,,1
V11590,Create Fine,2003-04-22,137.55,142.0,NIL,,,,,28.0,,0.0,0.0,A,1
V11590,Send Fine,2003-09-16,,,,16.0,,,,,,,,,1
V11590,Insert Fine Notification,2003-09-25,,,,,N,,P,,,,,,1
V11590,Insert Date Appeal to Prefecture,2003-10-10,,,,,,,,,,,,,1
V11590,Send Appeal to Prefecture,2003-11-05,,,NIL,,,,,,,,,,1
V11590,Add penalty,2003-11-24,275.1,,,,,,,,,,,,1
V11590,Receive Result Appeal from Prefecture,2003-12-15,,,,,,,,,,,,,1
V11590,Notify Result Appeal to Offender,2004-03-10,,,,,,,,,,,,,1
V11593,Create Fine,2003-04-22,137.55,142.0,NIL,,,,,28.0,,0.0,0.0,A,1
V11593,Send Fine,2003-09-16,,,,16.0,,,,,,,,,1
V11593,Insert Fine Notification,2003-10-18,,,,,N,,P,,,,,,1
V11593,Insert Date Appeal to Prefecture,2003-11-05,,,,,,,,,,,,,1
V11593,Send Appeal to Prefecture,2003-11-28,,,NIL,,,,,,,,,,1
V11593,Add penalty,2003-12-17,275.1,,,,,,,,,,,,1
V11593,Receive Result Appeal from Prefecture,2003-12-22,,,,,,,,,,,,,1
V11593,Notify Result Appeal to Offender,2004-03-23,,,,,,,,,,,,,1
V11604,Create Fine,2003-04-22,137.55,142.0,NIL,,,,,29.0,,0.0,0.0,A,0
V11604,Send Fine,2003-09-16,,,,16.0,,,,,,,,,0
V11604,Insert Fine Notification,2003-09-30,,,,,N,,P,,,,,,0
V11604,Insert Date Appeal to Prefecture,2003-10-13,,,,,,,,,,,,,0
V11604,Send Appeal to Prefecture,2003-11-05,,,NIL,,,,,,,,,,0
V11604,Add penalty,2003-11-29,275.1,,,,,,,,,,,,0
V11604,Receive Result Appeal from Prefecture,2003-12-15,,,,,,,,,,,,,0
V11604,Notify Result Appeal to Offender,2004-03-01,,,,,,,,,,,,,0
V11612,Create Fine,2003-04-22,137.55,142.0,NIL,,,,,29.0,,0.0,0.0,A,0
V11612,Send Fine,2003-09-16,,,,16.0,,,,,,,,,0
V11612,Insert Fine Notification,2003-09-26,,,,,N,,P,,,,,,0
V11612,Insert Date Appeal to Prefecture,2003-10-07,,,,,,,,,,,,,0
V11612,Send Appeal to Prefecture,2003-10-30,,,NIL,,,,,,,,,,0
V11612,Add penalty,2003-11-25,275.1,,,,,,,,,,,,0
V11612,Receive Result Appeal from Prefecture,2003-12-10,,,,,,,,,,,,,0
V11612,Notify Result Appeal to Offender,2004-02-20,,,,,,,,,,,,,0
V11633,Create Fine,2003-04-23,137.55,142.0,NIL,,,,,37.0,,0.0,0.0,A,0
V11633,Send Fine,2003-09-16,,,,0.0,,,,,,,,,0
V11633,Insert Fine Notification,2003-09-25,,,,,N,,P,,,,,,0
V11633,Insert Date Appeal to Prefecture,2003-11-12,,,,,,,,,,,,,0
V11633,Add penalty,2003-11-24,275.1,,,,,,,,,,,,0
V11633,Send Appeal to Prefecture,2003-12-10,,,NIL,,,,,,,,,,0
V11633,Receive Result Appeal from Prefecture,2004-01-09,,,,,,,,,,,,,0
V11633,Notify Result Appeal to Offender,2004-03-25,,,,,,,,,,,,,0
V11661,Create Fine,2003-04-29,137.55,142.0,NIL,,,,,29.0,,0.0,0.0,A,0
V11661,Send Fine,2003-09-16,,,,16.0,,,,,,,,,0
V11661,Insert Fine Notification,2003-09-26,,,,,N,,P,,,,,,0
V11661,Insert Date Appeal to Prefecture,2003-10-29,,,,,,,,,,,,,0
V11661,Send Appeal to Prefecture,2003-11-05,,,NIL,,,,,,,,,,0
V11661,Add penalty,2003-11-25,275.1,,,,,,,,,,,,0
V11661,Receive Result Appeal from Prefecture,2003-12-15,,,,,,,,,,,,,0
V11661,Notify Result Appeal to Offender,2004-02-21,,,,,,,,,,,,,0
V11662,Create Fine,2003-04-29,137.55,142.0,NIL,,,,,29.0,,0.0,0.0,A,0
V11662,Send Fine,2003-09-16,,,,16.0,,,,,,,,,0
V11662,Insert Fine Notification,2003-09-29,,,,,N,,P,,,,,,0
V11662,Insert Date Appeal to Prefecture,2003-10-08,,,,,,,,,,,,,0
V11662,Send Appeal to Prefecture,2003-10-31,,,NIL,,,,,,,,,,0
V11662,Add penalty,2003-11-28,275.1,,,,,,,,,,,,0
V11662,Receive Result Appeal from Prefecture,2003-12-10,,,,,,,,,,,,,0
V11662,Notify Result Appeal to Offender,2004-02-20,,,,,,,,,,,,,0
V11790,Create Fine,2003-05-09,343.35,142.0,NIL,,,,,35.0,,0.0,0.0,M,1
V11790,Send Fine,2003-09-16,,,,16.0,,,,,,,,,1
V11790,Insert Fine Notification,2003-09-26,,,,,N,,P,,,,,,1
V11790,Insert Date Appeal to Prefecture,2003-10-16,,,,,,,,,,,,,1
V11790,Send Appeal to Prefecture,2003-11-05,,,NIL,,,,,,,,,,1
V11790,Add penalty,2003-11-25,688.27,,,,,,,,,,,,1
V11790,Receive Result Appeal from Prefecture,2003-12-05,,,,,,,,,,,,,1
V11790,Notify Result Appeal to Offender,2004-02-21,,,,,,,,,,,,,1
V11801,Create Fine,2003-05-09,137.55,142.0,NIL,,,,,35.0,,0.0,0.0,A,0
V11801,Send Fine,2003-09-16,,,,16.0,,,,,,,,,0
V11801,Insert Fine Notification,2003-09-26,,,,,N,,P,,,,,,0
V11801,Appeal to Judge,2003-09-27,,,G,,,0.0,,0.0,,,,,0
V11801,Insert Date Appeal to Prefecture,2003-10-22,,,,,,,,,,,,,0
V11801,Send Appeal to Prefecture,2003-11-05,,,NIL,,,,,,,,,,0
V11801,Add penalty,2003-11-25,275.1,,,,,,,,,,,,0
V11801,Receive Result Appeal from Prefecture,2003-12-15,,,,,,,,,,,,,0
V11858,Create Fine,2003-05-12,137.55,142.0,NIL,,,,,16.0,,0.0,0.0,A,1
V11858,Send Fine,2003-09-16,,,,16.0,,,,,,,,,1
V11858,Insert Fine Notification,2003-09-25,,,,,N,,P,,,,,,1
V11858,Insert Date Appeal to Prefecture,2003-11-19,,,,,,,,,,,,,1
V11858,Add penalty,2003-11-24,275.1,,,,,,,,,,,,1
V11858,Send Appeal to Prefecture,2003-12-13,,,NIL,,,,,,,,,,1
V11858,Receive Result Appeal from Prefecture,2004-01-09,,,,,,,,,,,,,1
V11858,Notify Result Appeal to Offender,2004-04-25,,,,,,,,,,,,,1
V11900,Create Fine,2003-05-14,137.55,142.0,NIL,,,,,29.0,,0.0,0.0,A,0
V11900,Send Fine,2003-09-16,,,,16.0,,,,,,,,,0
V11900,Insert Fine Notification,2003-09-26,,,,,N,,P,,,,,,0
V11900,Insert Date Appeal to Prefecture,2003-10-14,,,,,,,,,,,,,0
V11900,Send Appeal to Prefecture,2003-11-05,,,NIL,,,,,,,,,,0
V11900,Add penalty,2003-11-25,275.1,,,,,,,,,,,,0
V11900,Receive Result Appeal from Prefecture,2003-12-05,,,,,,,,,,,,,0
V11900,Notify Result Appeal to Offender,2004-02-21,,,,,,,,,,,,,0
V11908,Create Fine,2003-05-14,137.55,142.0,NIL,,,,,704.0,,0.0,0.0,A,0
V11908,Send Fine,2003-09-16,,,,16.0,,,,,,,,,0
V11908,Insert Fine Notification,2003-09-26,,,,,N,,P,,,,,,0
V11908,Insert Date Appeal to Prefecture,2003-11-21,,,,,,,,,,,,,0
V11908,Add penalty,2003-11-25,275.1,,,,,,,,,,,,0
V11908,Send Appeal to Prefecture,2003-12-03,,,NIL,,,,,,,,,,0
V11908,Receive Result Appeal from Prefecture,2004-03-31,,,,,,,,,,,,,0
V11908,Notify Result Appeal to Offender,2004-06-18,,,,,,,,,,,,,0
V11923,Create Fine,2003-05-15,343.35,142.0,NIL,,,,,29.0,,0.0,0.0,M,1
V11923,Send Fine,2003-09-16,,,,16.0,,,,,,,,,1
V11923,Insert Fine Notification,2003-09-25,,,,,N,,P,,,,,,1
V11923,Insert Date Appeal to Prefecture,2003-10-23,,,,,,,,,,,,,1
V11923,Send Appeal to Prefecture,2003-11-05,,,NIL,,,,,,,,,,1
V11923,Add penalty,2003-11-24,688.27,,,,,,,,,,,,1
V11923,Receive Result Appeal from Prefecture,2003-12-15,,,,,,,,,,,,,1
V11923,Notify Result Appeal to Offender,2004-02-26,,,,,,,,,,,,,1
V11980,Create Fine,2003-05-21,137.55,142.0,NIL,,,,,11.0,,0.0,0.0,A,0
V11980,Send Fine,2003-09-16,,,,16.0,,,,,,,,,0
V11980,Insert Fine Notification,2003-09-26,,,,,N,,P,,,,,,0
V11980,Insert Date Appeal to Prefecture,2003-10-10,,,,,,,,,,,,,0
V11980,Send Appeal to Prefecture,2003-11-05,,,NIL,,,,,,,,,,0
V11980,Add penalty,2003-11-25,275.1,,,,,,,,,,,,0
V11980,Receive Result Appeal from Prefecture,2003-12-05,,,,,,,,,,,,,0
V11980,Notify Result Appeal to Offender,2004-03-01,,,,,,,,,,,,,0
V11986,Create Fine,2003-05-22,137.55,142.0,NIL,,,,,29.0,,0.0,0.0,A,0
V11986,Send Fine,2003-09-16,,,,16.0,,,,,,,,,0
V11986,Insert Fine Notification,2003-09-26,,,,,N,,P,,,,,,0
V11986,Insert Date Appeal to Prefecture,2003-10-21,,,,,,,,,,,,,0
V11986,Send Appeal to Prefecture,2003-11-05,,,NIL,,,,,,,,,,0
V11986,Add penalty,2003-11-25,275.1,,,,,,,,,,,,0
V11986,Receive Result Appeal from Prefecture,2003-12-15,,,,,,,,,,,,,0
V11986,Notify Result Appeal to Offender,2004-02-22,,,,,,,,,,,,,0
V12021,Create Fine,2003-05-07,137.55,142.0,NIL,,,,,30.0,,0.0,0.0,A,0
V12021,Send Fine,2003-09-16,,,,16.0,,,,,,,,,0
V12021,Insert Fine Notification,2003-09-26,,,,,N,,P,,,,,,0
V12021,Insert Date Appeal to Prefecture,2003-11-08,,,,,,,,,,,,,0
V12021,Add penalty,2003-11-25,275.1,,,,,,,,,,,,0
V12021,Send Appeal to Prefecture,2003-11-28,,,NIL,,,,,,,,,,0
V12021,Receive Result Appeal from Prefecture,2003-12-22,,,,,,,,,,,,,0
V12021,Notify Result Appeal to Offender,2004-03-17,,,,,,,,,,,,,0
V12024,Create Fine,2003-05-07,137.55,142.0,NIL,,,,,30.0,,0.0,0.0,A,0
V12024,Send Fine,2003-09-16,,,,16.0,,,,,,,,,0
V12024,Insert Fine Notification,2003-10-10,,,,,N,,P,,,,,,0
V12024,Insert Date Appeal to Prefecture,2003-12-03,,,,,,,,,,,,,0
V12024,Add penalty,2003-12-09,275.1,,,,,,,,,,,,0
V12024,Send Appeal to Prefecture,2003-12-16,,,NIL,,,,,,,,,,0
